"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","de"
"179796","ARSB","CHM13_G0044825","CHM13_T0176550","transcript","179796",2.37955760517485,0.00429547762967797,0.429514243697972,1.25069338019462
"179906","ZFYVE16","CHM13_G0044863","CHM13_T0176660","transcript","179906",0.425739047093132,0.0453644560741585,0.728424302973333,-1.23195868044493
"180676","FAM172A","CHM13_G0045030","CHM13_T0177430","transcript","180676",2.34764186211833,0.0138800300160488,0.622846258087233,1.2312123389614
"180800","GLRX","CHM13_G0045061","CHM13_T0177554","transcript","180800",3.3474330741086,0.0263635477050821,0.694876725283834,1.74305521175068
"181437","SRP19","CHM13_G0045262","CHM13_T0178186","transcript","181437",3.61442467700036,0.0259731580057396,0.694876725283834,1.85376602568441
"181713","HSD17B4","CHM13_G0045352","CHM13_T0178460","transcript","181713",0.337326280777234,0.0326144598576495,0.694876725283834,-1.56778337312195
"181717","HSD17B4","CHM13_G0045352","CHM13_T0178466","transcript","181717",0.369614006694231,0.0194792948790812,0.674838932137192,-1.43590866549969
"181862","SNX24","CHM13_G0045391","CHM13_T0178611","transcript","181862",2.33774061263574,0.000495628431413264,0.190890920486855,1.22511486245118
"181915","CSNK1G3","CHM13_G0045403","CHM13_T0178665","transcript","181915",2.42224299620762,0.00325337360659184,0.391526238977203,1.27634360154701
"182036","PHAX","CHM13_G0045435","CHM13_T0178785","transcript","182036",2.69569079019635,0.0202883725596394,0.682862368254748,1.43065502135876
"182085","MEGF10","CHM13_G0045452","CHM13_T0178834","transcript","182085",8.15290163098588,0.0285357027962632,0.694876725283834,3.02731360825332
"182249","FNIP1","CHM13_G0045496","CHM13_T0178999","transcript","182249",2.31394852216124,0.0444623455839473,0.728424302973333,1.21035676952372
"182483","AFF4","CHM13_G0045542","CHM13_T0179232","transcript","182483",0.453012704473791,0.0480546087954932,0.738366125102804,-1.142376584518
"182503","ZCCHC10","CHM13_G0045549","CHM13_T0179252","transcript","182503",2.7556365167748,0.00804281089173964,0.524102866316519,1.46238560138393
"182723","MACROH2A1","CHM13_G0045620","CHM13_T0179469","transcript","182723",2.73517425805259,0.0320729793895345,0.694876725283834,1.4516327501
"183245","UBE2D2","CHM13_G0045725","CHM13_T0179991","transcript","183245",2.32658103719568,0.0135906220934034,0.615273689684695,1.21821143851327
"183344","ANKHD1","CHM13_G0045752","CHM13_T0180090","transcript","183344",2.40120904869712,0.0096555161011187,0.544308918457285,1.26376100972823
"183345","ANKHD1","CHM13_G0045752","CHM13_T0180091","transcript","183345",0.301196394005262,0.0458737966446874,0.730223923027035,-1.73122359706168
"183347","ANKHD1-EIF4EBP3","CHM13_G0045753","CHM13_T0180093","transcript","183347",2.95907676035658,0.000157726321676765,0.136538028363784,1.5651471214556
"183416","TMCO6","CHM13_G0045767","CHM13_T0180162","transcript","183416",0.443939986993953,0.0223498853689341,0.694876725283834,-1.1715634325418
"183429","NDUFA2","CHM13_G0045766","CHM13_T0180175","transcript","183429",3.0188850284115,0.0498526451714152,0.743046244134688,1.59401581412248
"183538","PCDHA10","CHM13_G0045791","CHM13_T0180284","transcript","183538",0.488416871948691,0.0391118927804093,0.694876725283834,-1.03381505701847
"183637","PCDHGA1","CHM13_G0045837","CHM13_T0180383","transcript","183637",0.463119165152609,0.0391118927804091,0.694876725283834,-1.11054463389734
"183751","FCHSD1","CHM13_G0045871","CHM13_T0180497","transcript","183751",2.3235561223354,0.0149274382317046,0.634905235061109,1.21633449160445
"183775","DELE1","CHM13_G0045879","CHM13_T0180521","transcript","183775",2.26646586845382,0.00534773656491661,0.464914333401838,1.18044443531029
"184010","LARS1","CHM13_G0045932","CHM13_T0180756","transcript","184010",4.01300675782799,0.0415720871317189,0.711384422038466,2.0046835855913
"184019","RBM27","CHM13_G0045936","CHM13_T0180765","transcript","184019",2.05140685950236,0.0335242044062777,0.694876725283834,1.03661365270254
"184111","SCGB3A2","CHM13_G0045961","CHM13_T0180857","transcript","184111",0.14103919908073,0.0210545447625037,0.690797022290208,-2.82583190772539
"184355","CSF1R","CHM13_G0046021","CHM13_T0181101","transcript","184355",4.55954272856852,0.0157758928386822,0.642108698268445,2.18888914537557
"184361","CSF1R","CHM13_G0046021","CHM13_T0181107","transcript","184361",4.87202031447624,0.00177183851126261,0.306861025390146,2.28452014874774
"184725","GALNT10","CHM13_G0046091","CHM13_T0181470","transcript","184725",0.359311852308429,0.0389750694625965,0.694876725283834,-1.47669156983237
"185208","CCNG1","CHM13_G0046223","CHM13_T0181951","transcript","185208",2.36023175027222,0.0365856519315486,0.694876725283834,1.23892852422835
"185313","WWC1","CHM13_G0046263","CHM13_T0182056","transcript","185313",3.68948047539641,0.0129727759246139,0.612655922156212,1.88341768123492
"185348","SLIT3","CHM13_G0046272","CHM13_T0182091","transcript","185348",0.360049346757916,0.013950983808348,0.622846258087233,-1.47373344543226
"185689","CPEB4","CHM13_G0046371","CHM13_T0182433","transcript","185689",2.36546715554367,0.0482621122143665,0.738366125102804,1.24212512920163
"185984","NSD1","CHM13_G0046449","CHM13_T0182731","transcript","185984",0.377767276288591,0.0007696453466286,0.205012026810662,-1.4044303597595
"186236","SUDS3P1","CHM13_G0046485","CHM13_T0182978","transcript","186236",0.26849179392816,0.0268446336498915,0.694876725283834,-1.89705009993577
"186317","HNRNPAB","CHM13_G0046494","CHM13_T0183059","transcript","186317",0.276291233712919,0.00577002969833718,0.474981771328796,-1.85573830645948
"186469","HNRNPH1","CHM13_G0046536","CHM13_T0183211","transcript","186469",2.62820404661524,0.0387890380185006,0.694876725283834,1.39407728692825
"186675","SCGB3A1","CHM13_G0046572","CHM13_T0183418","transcript","186675",0.234631841428461,0.0149357281336894,0.634905235061109,-2.09152928291159
"186832","RACK1","CHM13_G0046609","CHM13_T0183574","transcript","186832",2.84516770917727,0.00895529293972874,0.532034035200849,1.50851369508624
"186835","RACK1","CHM13_G0046609","CHM13_T0183576","transcript","186835",3.45037734607116,0.015513777609141,0.637132240013307,1.78675414900267
"186983","GMDS","CHM13_G0046663","CHM13_T0183713","transcript","186983",3.08345152787209,0.00511170811718098,0.462586790665548,1.62454616720187
"187244","ECI2","CHM13_G0046722","CHM13_T0183975","transcript","187244",2.76152471405956,0.00911366975765238,0.532077484380587,1.46546503875847
"187419","RIOK1","CHM13_G0046789","CHM13_T0184152","transcript","187419",2.42481939662177,0.0212808569496308,0.693289194788198,1.27787729769105
"187434","BMP6","CHM13_G0046797","CHM13_T0184167","transcript","187434",0.472510556224143,0.00798375649639493,0.524102866316519,-1.08158153435344
"188049","RNF144B","CHM13_G0046959","CHM13_T0184782","transcript","188049",0.441519056643929,0.00585084399747582,0.474981771328796,-1.17945238672514
"188505","BTN3A2","CHM13_G0047115","CHM13_T0185238","transcript","188505",0.35760431361136,0.0326144598576495,0.694876725283834,-1.48356395571461
"188534","BTN3A1","CHM13_G0047117","CHM13_T0185267","transcript","188534",0.478103605377153,0.0326144598576494,0.694876725283834,-1.06460480980387
"188549","BTN3A3","CHM13_G0047119","CHM13_T0185282","transcript","188549",0.264599447613143,0.00759868479119119,0.512653497485064,-1.91811804508714
"188561","BTN2A1","CHM13_G0047120","CHM13_T0185294","transcript","188561",0.342836741618638,0.0364691226081938,0.694876725283834,-1.54440636434436
"188622","H4C9","CHM13_G0047145","CHM13_T0185352","transcript","188622",2.07919520472312,0.0410779393853956,0.706206679440462,1.05602521161891
"188772","ZSCAN31","CHM13_G0047224","CHM13_T0185502","transcript","188772",0.386380217426061,0.0125788939751791,0.60672590472803,-1.37190686446091
"189047","ZNRD1","CHM13_G0047343","CHM13_T0185777","transcript","189047",2.27979600707109,0.0477999010511108,0.738366125102804,1.1889047398491
"189176","ABCF1","CHM13_G0047375","CHM13_T0185906","transcript","189176",3.9354805541003,0.0228494424773891,0.694876725283834,1.97653981125685
"189209","C6orf136","CHM13_G0047381","CHM13_T0185939","transcript","189209",2.56232949544554,0.0208156002250415,0.690797022290208,1.35745600685836
"189362","SFTA2","CHM13_G0047405","CHM13_T0186091","transcript","189362",0.232170634165887,0.00931091922884975,0.538718095740959,-2.10674258875812
"189613","BAG6","CHM13_G0047474","CHM13_T0186339","transcript","189613",2.37347675052529,0.0404796386158514,0.703613576485558,1.24700191786672
"189867","NELFE","CHM13_G0047520","CHM13_T0186596","transcript","189867",0.398527469944879,0.012046216673431,0.594364476592517,-1.32724892427921
"189870","NELFE","CHM13_G0047520","CHM13_T0186598","transcript","189870",0.41022073617384,0.0154059860783744,0.636579654049553,-1.28552767469553
"189900","DXO","CHM13_G0047523","CHM13_T0186627","transcript","189900",2.20760424577625,0.0173184594943443,0.657569162993303,1.14248156530906
"189906","DXO","CHM13_G0047523","CHM13_T0186635","transcript","189906",0.353277507978406,0.0278201818654693,0.694876725283834,-1.50112619440195
"190062","AGER","CHM13_G0047549","CHM13_T0186787","transcript","190062",0.101704061126969,0.00193555695594072,0.312169045300314,-3.29755080653994
"190066","AGER","CHM13_G0047549","CHM13_T0186791","transcript","190066",0.309219969541553,0.000337706598695142,0.156966824639592,-1.69329460282943
"190068","AGER","CHM13_G0047549","CHM13_T0186797","transcript","190068",0.262317726842924,0.0135390746597521,0.615273689684695,-1.93061278989893
"190071","AGER","CHM13_G0047549","CHM13_T0186800","transcript","190071",0.240886640440023,0.000215016420800684,0.147608943382655,-2.05357371088083
"190189","TAP1","CHM13_G0047579","CHM13_T0186917","transcript","190189",0.291626008643711,0.000417396409162718,0.173724424813612,-1.77780870283558
"190209","HLA-DMA","CHM13_G0047584","CHM13_T0186937","transcript","190209",3.07071977274889,0.046040880295691,0.730880304104788,1.61857686108881
"190318","WDR46","CHM13_G0047611","CHM13_T0187044","transcript","190318",0.446839446299834,0.0222118812296911,0.694876725283834,-1.1621715445425
"190330","PFDN6","CHM13_G0047613","CHM13_T0187058","transcript","190330",3.7900649621466,0.00699758870086553,0.501235308416122,1.92222257656617
"190358","DAXX","CHM13_G0047618","CHM13_T0187085","transcript","190358",2.62510390891466,0.00522430452476275,0.46327552667183,1.39237452979169
"190411","SYNGAP1","CHM13_G0047628","CHM13_T0187139","transcript","190411",0.364819235939602,0.0063223667833131,0.479849043657043,-1.45474629394002
"190559","RPS10","CHM13_G0047659","CHM13_T0187287","transcript","190559",3.65996948002324,0.00379215515755349,0.409441689709907,1.87183161812607
"190831","CDKN1A","CHM13_G0047729","CHM13_T0187558","transcript","190831",2.08948045212724,0.0290094423359917,0.694876725283834,1.06314426177063
"191341","KLC4","CHM13_G0047884","CHM13_T0188067","transcript","191341",0.461038446586755,0.0391118927804092,0.694876725283834,-1.11704103102826
"191733","PLA2G7","CHM13_G0047975","CHM13_T0188458","transcript","191733",4.42654667275618,0.0482451390606374,0.738366125102804,2.14618163310271
"192356","PHF3","CHM13_G0048185","CHM13_T0189079","transcript","192356",4.14794629997285,0.0071091696524046,0.501235308416122,2.05239721689358
"192824","MYO6","CHM13_G0048323","CHM13_T0189547","transcript","192824",0.198709321003623,0.000189353907791179,0.147608943382655,-2.33126854715984
"192826","MYO6","CHM13_G0048323","CHM13_T0189549","transcript","192826",0.242083277503555,0.000276640638129266,0.147608943382655,-2.04642466980882
"192966","IBTK","CHM13_G0048393","CHM13_T0189685","transcript","192966",6.11504739727911,0.00013581106782512,0.133795915439372,2.61236368101832
"193017","PRSS35","CHM13_G0048406","CHM13_T0189736","transcript","193017",0.187115767469787,0.0483762484298073,0.738366125102804,-2.4179969612578
"193677","ASCC3","CHM13_G0048613","CHM13_T0190396","transcript","193677",2.7228013057705,0.0324070123976706,0.694876725283834,1.44509170671571
"193932","OSTM1","CHM13_G0048689","CHM13_T0190650","transcript","193932",2.56133703820241,0.0132711416156912,0.615273689684695,1.35689710508306
"193996","SESN1","CHM13_G0048718","CHM13_T0190714","transcript","193996",2.8076890796722,0.00212482219431109,0.324638834226678,1.48938318206313
"194353","TUBE1","CHM13_G0048780","CHM13_T0191071","transcript","194353",0.35354671280807,0.0105337181773345,0.562578065645462,-1.50002724934575
"194520","DSE","CHM13_G0048835","CHM13_T0191238","transcript","194520",3.16301575448754,0.0412540814365538,0.708291132049416,1.66130074171191
"194712","SMPDL3A","CHM13_G0048923","CHM13_T0191430","transcript","194712",3.30848854126501,0.0233094285005085,0.694876725283834,1.72617228288286
"194904","RNF146","CHM13_G0048958","CHM13_T0191622","transcript","194904",0.430688036264046,0.0326144598576495,0.694876725283834,-1.21528484621415
"195336","TCF21","CHM13_G0049068","CHM13_T0192056","transcript","195336",0.242602136440043,6.3369374500466e-05,0.131410084561256,-2.04333583949125
"195457","HBS1L","CHM13_G0049094","CHM13_T0192177","transcript","195457",2.28385353758126,0.0122936053918432,0.59743217916481,1.19147013433458
"196173","STXBP5","CHM13_G0049274","CHM13_T0192892","transcript","196173",2.32468594440693,0.0232986772383768,0.694876725283834,1.21703582716674
"196201","SASH1","CHM13_G0049285","CHM13_T0192921","transcript","196201",0.383316554901944,0.00888318540788968,0.532034035200849,-1.38339178743722
"196514","MTRF1L","CHM13_G0049389","CHM13_T0193235","transcript","196514",2.41631061420643,0.000117125826192943,0.131410084561256,1.27280592352526
"196519","MTRF1L","CHM13_G0049389","CHM13_T0193239","transcript","196519",0.421607158914033,0.0313732962365889,0.694876725283834,-1.24602873065871
"196805","RSPH3","CHM13_G0049483","CHM13_T0193524","transcript","196805",2.59775938551571,0.0183198486153476,0.666017849746923,1.37726780900013
"197342","AFDN","CHM13_G0049627","CHM13_T0194061","transcript","197342",0.327569459871588,0.0335402354943701,0.694876725283834,-1.61012723774257
"197386","SMOC2","CHM13_G0049641","CHM13_T0194105","transcript","197386",0.207981479060297,0.0255140666619929,0.694876725283834,-2.26547303410537
"197387","SMOC2","CHM13_G0049641","CHM13_T0194106","transcript","197387",0.473685128766407,0.0414815427807342,0.71030604608948,-1.07799971532975
"197451","PHF10","CHM13_G0049662","CHM13_T0194170","transcript","197451",2.5185383794835,0.0186557412238786,0.666017849746923,1.33258671609383
"197608","PDGFA","CHM13_G0049714","CHM13_T0194311","transcript","197608",2.73275158473018,0.00618645413746277,0.479787945774941,1.45035432053927
"197855","SNX8","CHM13_G0049759","CHM13_T0194558","transcript","197855",2.63299313164854,0.0383465228535567,0.694876725283834,1.39670375801538
"198189","USP42","CHM13_G0049841","CHM13_T0194884","transcript","198189",0.47793498160087,0.031873870422064,0.694876725283834,-1.06511372794098
"198337","MIOS","CHM13_G0049883","CHM13_T0195030","transcript","198337",0.439076968077163,0.0326144598576494,0.694876725283834,-1.18745423546809
"198452","PHF14","CHM13_G0049922","CHM13_T0195144","transcript","198452",0.466504956793987,0.038973216450551,0.694876725283834,-1.10003568454107
"198717","SNX13","CHM13_G0049992","CHM13_T0195410","transcript","198717",2.00898267320381,0.045266978461552,0.728424302973333,1.00646512136801
"198979","GPNMB","CHM13_G0050063","CHM13_T0195670","transcript","198979",2.98699985728491,0.000770632303841667,0.205012026810662,1.57869716871856
"198980","GPNMB","CHM13_G0050063","CHM13_T0195671","transcript","198980",3.7893104193794,0.0156345719152416,0.638370456127865,1.92193532991135
"199087","GSDME","CHM13_G0050092","CHM13_T0195779","transcript","199087",2.622345196327,0.0458989809397345,0.730223923027035,1.3908576093771
"199178","HNRNPA2B1","CHM13_G0050115","CHM13_T0195868","transcript","199178",4.68608168057637,0.0401168175605889,0.70136482191802,2.22838210126367
"199380","HIBADH","CHM13_G0050182","CHM13_T0196071","transcript","199380",3.70778599118828,0.00588441834083497,0.474981771328796,1.89055797579691
"199401","JAZF1","CHM13_G0050186","CHM13_T0196092","transcript","199401",2.32486133824837,0.00770433884011745,0.513722128602664,1.21714467209722
"199642","GARS1","CHM13_G0050241","CHM13_T0196333","transcript","199642",2.23831674560198,0.018278670792724,0.666017849746923,1.16241420743799
"199657","INMT","CHM13_G0050243","CHM13_T0196348","transcript","199657",0.189971682636648,7.96795760924507e-05,0.131410084561256,-2.3961437098277
"199760","KBTBD2","CHM13_G0050276","CHM13_T0196451","transcript","199760",0.477377869257178,0.0326144598576495,0.694876725283834,-1.06679640876298
"199787","NT5C3A","CHM13_G0050281","CHM13_T0196478","transcript","199787",3.21498702919646,0.0276499633284958,0.694876725283834,1.68481291703948
"199951","SEPTIN7","CHM13_G0050320","CHM13_T0196640","transcript","199951",2.83772113671053,0.0245157297481848,0.694876725283834,1.50473282250209
"200044","ELMO1","CHM13_G0050349","CHM13_T0196732","transcript","200044",0.399956146475084,0.0484249202773142,0.738366125102804,-1.32208627171559
"200211","CDK13","CHM13_G0050416","CHM13_T0196897","transcript","200211",0.483711368821754,0.0156175781857841,0.638370456127865,-1.04778164858588
"200237","SUGCT","CHM13_G0050421","CHM13_T0196923","transcript","200237",2.39617605992637,0.00758108068705554,0.512653497485064,1.26073391457538
"200582","OGDH","CHM13_G0050493","CHM13_T0197268","transcript","200582",2.75076986195045,0.0274478530756654,0.694876725283834,1.45983544430287
"200676","CCM2","CHM13_G0050507","CHM13_T0197362","transcript","200676",2.76215842296916,0.00217779407177643,0.328643134632694,1.46579606741546
"201649","ZNF117","CHM13_G0050894","CHM13_T0198210","transcript","201649",0.378256829554374,0.0225806087052542,0.694876725283834,-1.40256196386563
"201967","POM121","CHM13_G0051017","CHM13_T0198525","transcript","201967",3.69348755391625,0.0162882718301591,0.644878180755204,1.88498371615575
"202150","ELN","CHM13_G0051069","CHM13_T0198710","transcript","202150",0.183761044303576,0.00666675631074365,0.489470678145272,-2.44409713428163
"202247","GTF2I","CHM13_G0051082","CHM13_T0198806","transcript","202247",0.191036647460495,0.0022245851955851,0.331823242613142,-2.3880786710874
"202250","GTF2I","CHM13_G0051082","CHM13_T0198809","transcript","202250",0.319357476351395,0.0202643862386347,0.682862368254748,-1.64675586961844
"202395","PMS2P3","CHM13_G0051118","CHM13_T0198946","transcript","202395",2.16957334814598,0.0256589014235553,0.694876725283834,1.11741136108791
"202590","FAM185BP","CHM13_G0051168","CHM13_T0199141","transcript","202590",0.34193885032834,0.00174696734931556,0.304597921953298,-1.54818974701567
"202928","SEMA3E","CHM13_G0051230","CHM13_T0199479","transcript","202928",2.04055853880753,0.0314750461460245,0.694876725283834,1.02896409870478
"203176","STEAP1","CHM13_G0051290","CHM13_T0199727","transcript","203176",3.69026244315467,0.01092044534811,0.567006221746435,1.88372342115666
"203398","SAMD9","CHM13_G0051340","CHM13_T0199949","transcript","203398",0.449641214908187,0.0182641290162966,0.666017849746923,-1.15315381329107
"203660","AC005021.1","CHM13_G0051384","CHM13_T0200211","transcript","203660",2.01718435893998,0.0113654322556834,0.577332636531321,1.012342943928
"203702","SLC25A13","CHM13_G0051392","CHM13_T0200253","transcript","203702",3.54241243199667,0.0148448781524997,0.634905235061109,1.82473219033861
"203852","MSTRG.5208","CHM13_G0051443","CHM13_T0200402","transcript","203852",0.470657986876271,0.0230464892653619,0.694876725283834,-1.08724901779059
"203904","ARPC1B","CHM13_G0051454","CHM13_T0200454","transcript","203904",6.15015472854442,0.0056726936578686,0.474981771328796,2.62062270692272
"204374","LRCH4","CHM13_G0051540","CHM13_T0200923","transcript","204374",5.0262475518468,0.00151125513509842,0.293217584670788,2.32948172832694
"204473","EPHB4","CHM13_G0051552","CHM13_T0201023","transcript","204473",0.441766964507224,0.0301982428540117,0.694876725283834,-1.17864255741549
"204615","FIS1","CHM13_G0051581","CHM13_T0201165","transcript","204615",0.324303639399173,0.00191220865639374,0.312169045300314,-1.62458288079553
"206152","IMPDH1","CHM13_G0051967","CHM13_T0202688","transcript","206152",5.93037051791777,0.0134912759317416,0.615273689684695,2.56812224434354
"206204","RNA5SP242","CHM13_G0051992","CHM13_T0202737","transcript","206204",2.09332837973984,0.00268527474905556,0.35903375595533,1.06579864444675
"206305","AHCYL2","CHM13_G0052020","CHM13_T0202838","transcript","206305",0.364595432878989,0.000366587390156048,0.165961186017137,-1.45563160538114
"206314","STRIP2","CHM13_G0052023","CHM13_T0202847","transcript","206314",3.38561012274608,0.0406469550271213,0.703613576485558,1.75941584613196
"206692","CALD1","CHM13_G0052124","CHM13_T0203225","transcript","206692",0.441892264203276,0.0311464501808956,0.694876725283834,-1.17823341949115
"206775","NUP205","CHM13_G0052139","CHM13_T0203308","transcript","206775",2.63769405065313,0.0438433264403499,0.723627654774781,1.39927723433802
"206803","FAM180A","CHM13_G0052146","CHM13_T0203336","transcript","206803",0.367098059482987,0.0256190436294345,0.694876725283834,-1.44576260665985
"206997","TBXAS1","CHM13_G0052214","CHM13_T0203530","transcript","206997",2.97016345536776,0.0107533763744295,0.565154536338399,1.57054232825149
"207021","KDM7A","CHM13_G0052216","CHM13_T0203554","transcript","207021",2.49998150143175,0.00713401466066932,0.501390672933788,1.3219174197308
"207462","ZYX","CHM13_G0052391","CHM13_T0203993","transcript","207462",7.28224276609234,0.00924847664233086,0.536307729787299,2.86438283630558
"207858","RARRES2","CHM13_G0052530","CHM13_T0204391","transcript","207858",0.170094423842621,0.000944793284739953,0.227854118810416,-2.55559224857425
"207933","TMEM176B","CHM13_G0052554","CHM13_T0204465","transcript","207933",3.80277371805477,0.0192328416122686,0.674704651829781,1.92705209475267
"207936","TMEM176A","CHM13_G0052555","CHM13_T0204469","transcript","207936",5.17355437382098,0.0128950241635204,0.611684004668463,2.37115579225881
"208025","SLC4A2","CHM13_G0052564","CHM13_T0204558","transcript","208025",2.40447289610934,0.00576507658467529,0.474981771328796,1.26572066384346
"208100","ABCF2","CHM13_G0052575","CHM13_T0204633","transcript","208100",2.30364419593964,0.0190743221548357,0.672421971592262,1.20391790584579
"208562","DNAJB6","CHM13_G0052684","CHM13_T0205088","transcript","208562",3.45969871859464,0.00762157011841136,0.512653497485064,1.79064640892716
"208927","DEFA1B","CHM13_G0052810","CHM13_T0205452","transcript","208927",0.282673504988615,0.035882308353467,0.694876725283834,-1.82279142930885
"208929","DEFA3","CHM13_G0052812","CHM13_T0205454","transcript","208929",0.241854688348649,0.0330136032463815,0.694876725283834,-2.0477875902159
"208961","USP17L4","CHM13_G0052834","CHM13_T0205484","transcript","208961",0.432169309755994,0.0199037580381829,0.679386873247764,-1.21033147117429
"209255","MSRA","CHM13_G0052938","CHM13_T0205757","transcript","209255",2.64368156073323,0.025607080543596,0.694876725283834,1.40254841042406
"209412","MFHAS1","CHM13_G0052970","CHM13_T0205914","transcript","209412",2.51123014256069,0.0116157393183127,0.586583469880743,1.32839425095758
"209434","PRAG1","CHM13_G0052981","CHM13_T0205936","transcript","209434",0.487586267617171,0.0259339438826774,0.694876725283834,-1.03627060042963
"209871","ASAH1","CHM13_G0053121","CHM13_T0206296","transcript","209871",4.77806673308557,0.0023500127989553,0.335427477818475,2.25642700340063
"210051","LPL","CHM13_G0053151","CHM13_T0206476","transcript","210051",0.206695367662276,0.00614203277883152,0.479787945774941,-2.27442203861336
"210068","ATP6V1B2","CHM13_G0053155","CHM13_T0206493","transcript","210068",2.66308363557737,0.0347323102852789,0.694876725283834,1.4130977378756
"210134","DOK2","CHM13_G0053175","CHM13_T0206559","transcript","210134",0.472352728790999,0.0115750717184457,0.585675932734299,-1.0820635021912
"210221","SFTPC","CHM13_G0053185","CHM13_T0206646","transcript","210221",0.0462524289117605,0.00250186210498904,0.347099739888399,-4.43432706010382
"210222","SFTPC","CHM13_G0053185","CHM13_T0206647","transcript","210222",0.0363621695063646,0.0186609366821686,0.666017849746923,-4.78141791096054
"210223","SFTPC","CHM13_G0053185","CHM13_T0206648","transcript","210223",0.187633447781913,0.000111961647338177,0.131410084561256,-2.4140110674187
"210225","SFTPC","CHM13_G0053185","CHM13_T0206650","transcript","210225",0.230760669824149,0.0107517096836534,0.565154536338399,-2.11553073868909
"210412","TNFRSF10B","CHM13_G0053219","CHM13_T0206838","transcript","210412",2.71863464041821,0.00676378001079703,0.493048992029992,1.44288227939722
"210537","ADAMDEC1","CHM13_G0053254","CHM13_T0206962","transcript","210537",4.81628073065122,0.0195090038122203,0.674838932137192,2.26791948614134
"210741","EPHX2","CHM13_G0053303","CHM13_T0207166","transcript","210741",0.38618749818701,0.00462602096706832,0.438542550867074,-1.37262663333194
"210751","CLU","CHM13_G0053305","CHM13_T0207176","transcript","210751",0.213566978773488,0.0317237504509547,0.694876725283834,-2.22723949675001
"210752","CLU","CHM13_G0053305","CHM13_T0207177","transcript","210752",0.480792099098005,0.0333763721834484,0.694876725283834,-1.0565149065874
"211337","RAB11FIP1","CHM13_G0053490","CHM13_T0207762","transcript","211337",0.392554327881148,0.00133867149012823,0.274162046053642,-1.34903576409117
"211535","TACC1","CHM13_G0053526","CHM13_T0207960","transcript","211535",0.47450518606028,0.0475108216915672,0.738366125102804,-1.0755042397536
"212201","PRKDC","CHM13_G0053684","CHM13_T0208624","transcript","212201",4.38581662401021,0.0448666424213922,0.728424302973333,2.13284549254919
"212385","RB1CC1","CHM13_G0053741","CHM13_T0208808","transcript","212385",2.43965205239797,0.0310044036494435,0.694876725283834,1.28667540267544
"212440","ATP6V1H","CHM13_G0053756","CHM13_T0208863","transcript","212440",4.19744587651244,0.00475130036812177,0.444229369562979,2.06951172261543
"212506","MRPL15","CHM13_G0053767","CHM13_T0208929","transcript","212506",2.60695297153076,0.0237060577490318,0.694876725283834,1.38236455742225
"212838","RAB2A","CHM13_G0053863","CHM13_T0209261","transcript","212838",4.5036855051553,0.0147877295568559,0.634905235061109,2.17110608674447
"212841","RAB2A","CHM13_G0053863","CHM13_T0209264","transcript","212841",2.3291964467223,0.00917373686875766,0.533171801572729,1.21983232300094
"213172","SGK3","CHM13_G0053957","CHM13_T0209595","transcript","213172",2.04954852382249,0.0277142281808909,0.694876725283834,1.03530614671793
"213574","TMEM70","CHM13_G0054075","CHM13_T0209996","transcript","213574",3.57101692143749,0.00375249653924914,0.408679729785289,1.83633497022085
"213723","PEX2","CHM13_G0054118","CHM13_T0210146","transcript","213723",0.226937739603601,0.00235169968676763,0.335427477818475,-2.13963154664626
"214335","RIPK2","CHM13_G0054290","CHM13_T0210685","transcript","214335",2.23793452734999,0.00879926855661062,0.532034035200849,1.16216782967928
"214336","RIPK2","CHM13_G0054290","CHM13_T0210686","transcript","214336",2.14380470256481,0.025923261575476,0.694876725283834,1.10017348439896
"214344","OSGIN2","CHM13_G0054294","CHM13_T0210694","transcript","214344",2.08440325740306,0.0139474934515829,0.622846258087233,1.05963441445683
"214491","RUNX1T1","CHM13_G0054321","CHM13_T0210840","transcript","214491",0.273295012765297,0.0260994950548887,0.694876725283834,-1.87146896186277
"214875","MTDH","CHM13_G0054424","CHM13_T0211223","transcript","214875",2.90050045495301,0.00837351016945953,0.531730004526183,1.53630184561528
"214932","POP1","CHM13_G0054438","CHM13_T0211280","transcript","214932",0.438699337951866,0.00854832974074315,0.531730004526183,-1.18869556572256
"215169","YWHAZ","CHM13_G0054503","CHM13_T0211517","transcript","215169",0.274917352251929,0.0239224718642553,0.694876725283834,-1.86293012503999
"215415","DCAF13","CHM13_G0054576","CHM13_T0211763","transcript","215415",0.430794395214319,0.0133337144442163,0.615273689684695,-1.21492861484997
"215444","DCSTAMP","CHM13_G0054585","CHM13_T0211792","transcript","215444",2.28099627600243,0.039059647679865,0.694876725283834,1.18966409128082
"215461","LRP12","CHM13_G0054589","CHM13_T0211809","transcript","215461",4.12156132042604,0.000101710291314672,0.131410084561256,2.04319095938345
"215505","OXR1","CHM13_G0054608","CHM13_T0211854","transcript","215505",3.44456738322409,0.0231122339028216,0.694876725283834,1.78432280055822
"215831","EXT1","CHM13_G0054697","CHM13_T0212179","transcript","215831",2.17791574111922,0.0261950987591306,0.694876725283834,1.12294814036296
"215866","MAL2","CHM13_G0054707","CHM13_T0212214","transcript","215866",0.382907965969136,0.000412085067071133,0.173724424813612,-1.38493042074101
"216041","C8orf76","CHM13_G0054764","CHM13_T0212389","transcript","216041",4.16611067640256,0.000108401945266845,0.131410084561256,2.05870116635316
